State,District,Year,ANC 4+ visits %,Adequate child diet %,Child anaemia %,Child stunting %,Child underweight %,Clean fuel %,Drinking water access %,Early marriage %,Electricity access %,Institutional births %,Population below 15 %,Sanitation %,Sex ratio,Teen pregnancy %,Women 10+ schooling %,Women anaemia %,Women literacy %,Exposure Score
Telangana,Jagtial,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jangoan,2015,65.4,11.1,69.5,33.4,30.9,91.1,99.4,20.3,99.3,99.6,19.1,84.3,66,6.5,44,57.5,65.5,0.642043137
Telangana,Jangoan,2016,65.4,11.1,69.5,33.4,30.9,91.1,99.4,20.3,99.3,99.6,19.1,84.3,66,6.5,44,57.5,65.5,0.642043137
Telangana,Jangoan,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jangoan,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jangoan,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jayashankar Bhupalpally,2015,72.7,11.1,67.9,32.5,36.7,90.3,95.1,24.9,99.3,99.5,18.5,65.6,79,13.2,36.3,65.9,58.9,0.596021481
Telangana,Jayashankar Bhupalpally,2016,72.7,11.1,67.9,32.5,36.7,90.3,95.1,24.9,99.3,99.5,18.5,65.6,79,13.2,36.3,65.9,58.9,0.596021481
Telangana,Jayashankar Bhupalpally,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jayashankar Bhupalpally,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jayashankar Bhupalpally,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jogulamba Gadwal,2015,72.9,6.8,82.4,49.7,41.7,86.1,97,34.6,99.8,94.2,26.8,73.7,37,15.9,27.4,64.6,45,0.509775842
Telangana,Jogulamba Gadwal,2016,72.9,6.8,82.4,49.7,41.7,86.1,97,34.6,99.8,94.2,26.8,73.7,37,15.9,27.4,64.6,45,0.509775842
Telangana,Jogulamba Gadwal,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jogulamba Gadwal,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Jogulamba Gadwal,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Kamareddy,2015,79.5,7.5,71.6,33.4,43.9,82.3,99.4,30.8,99.5,97.1,23.4,68.2,104,1.1,35.6,58.9,58.6,0.598785255
Telangana,Kamareddy,2016,79.5,7.5,71.6,33.4,43.9,82.3,99.4,30.8,99.5,97.1,23.4,68.2,104,1.1,35.6,58.9,58.6,0.598785255
Telangana,Kamareddy,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Kamareddy,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Kamareddy,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Karimnagar,2015,69.6,5.2,70.8,30.3,27.5,94.9,98.3,11.9,99.7,98.4,20.1,78.8,65,7.6,50.8,61.1,70.3,0.652304466
Telangana,Karimnagar,2016,69.6,5.2,70.8,30.3,27.5,94.9,98.3,11.9,99.7,98.4,20.1,78.8,65,7.6,50.8,61.1,70.3,0.652304466
Telangana,Karimnagar,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Karimnagar,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Karimnagar,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Khammam,2015,76.3,7.2,60.5,22.2,26.2,97.1,98.4,35,99.7,97.9,19,84.5,61,10.9,40.9,62.4,66.3,0.643415032
Telangana,Khammam,2016,76.3,7.2,60.5,22.2,26.2,97.1,98.4,35,99.7,97.9,19,84.5,61,10.9,40.9,62.4,66.3,0.643415032
Telangana,Khammam,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Khammam,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Khammam,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Komaram Bheem Asifabad,2015,68.8,8.1,70.7,38.1,41.1,85.8,93.6,25,97.8,82,23.7,54,24,4.6,28.7,67.3,51.7,0.547873898
Telangana,Komaram Bheem Asifabad,2016,68.8,8.1,70.7,38.1,41.1,85.8,93.6,25,97.8,82,23.7,54,24,4.6,28.7,67.3,51.7,0.547873898
Telangana,Komaram Bheem Asifabad,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Komaram Bheem Asifabad,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Komaram Bheem Asifabad,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubabad,2015,67.7,3.7,81.1,33,26.3,86.6,98.2,28.3,99.6,97.7,21.8,68.6,67,6.6,34.7,62.8,58,0.591448122
Telangana,Mahabubabad,2016,67.7,3.7,81.1,33,26.3,86.6,98.2,28.3,99.6,97.7,21.8,68.6,67,6.6,34.7,62.8,58,0.591448122
Telangana,Mahabubabad,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubabad,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubabad,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubnagar,2015,62.6,5.8,82.6,42.6,33,85.9,99.6,23.4,99.4,98.1,27.8,73.7,35,9.2,40.4,54.7,59.6,0.5727795
Telangana,Mahabubnagar,2016,62.6,5.8,82.6,42.6,33,85.9,99.6,23.4,99.4,98.1,27.8,73.7,35,9.2,40.4,54.7,59.6,0.5727795
Telangana,Mahabubnagar,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubnagar,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mahabubnagar,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mancherial,2015,64.7,4.3,58.7,25.9,27.4,93.1,95.6,14,99.6,90.1,19.5,78.1,65,3.7,48.8,56.7,69.5,0.661518824
Telangana,Mancherial,2016,64.7,4.3,58.7,25.9,27.4,93.1,95.6,14,99.6,90.1,19.5,78.1,65,3.7,48.8,56.7,69.5,0.661518824
Telangana,Mancherial,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mancherial,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Mancherial,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Medak,2015,68.5,10.3,70,36.4,42,80.1,99.9,31.8,99.4,98.9,23.4,78.2,51,6.5,39.3,54.4,57.7,0.591270168
Telangana,Medak,2016,68.5,10.3,70,36.4,42,80.1,99.9,31.8,99.4,98.9,23.4,78.2,51,6.5,39.3,54.4,57.7,0.591270168
Telangana,Medak,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Medak,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Medak,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Medchal- Malkajgiri,2015,69.6,9.7,73.8,33.4,25,99,99.9,10.2,100,98.3,23.1,86.2,996,3.1,59.3,56.8,79.5,0.73760737
Telangana,Medchal- Malkajgiri,2016,69.6,9.7,73.8,33.4,25,99,99.9,10.2,100,98.3,23.1,86.2,996,3.1,59.3,56.8,79.5,0.73760737
Telangana,Medchal- Malkajgiri,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Medchal- Malkajgiri,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Medchal- Malkajgiri,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Nagarkurnool,2015,75.1,4.4,75.1,35.1,30.9,87.3,99.6,32.1,99.9,98,23.8,73.2,66,5.3,36,54,57.1,0.599833565
Telangana,Nagarkurnool,2016,75.1,4.4,75.1,35.1,30.9,87.3,99.6,32.1,99.9,98,23.8,73.2,66,5.3,36,54,57.1,0.599833565
Telangana,Nagarkurnool,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nagarkurnool,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nagarkurnool,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nalgonda,2015,65.7,6.2,74.5,31.7,28,94.6,99.2,28.2,99.9,98.3,23.9,76.4,17,6,40.9,54.3,62.6,0.616440794
Telangana,Nalgonda,2016,65.7,6.2,74.5,31.7,28,94.6,99.2,28.2,99.9,98.3,23.9,76.4,17,6,40.9,54.3,62.6,0.616440794
Telangana,Nalgonda,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nalgonda,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nalgonda,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nirmal,2015,69.7,10.2,65.3,31.7,33.4,88.8,98.3,23.3,99.5,96.7,22.7,63.6,171,9.6,40.9,57.7,58.6,0.614092796
Telangana,Nirmal,2016,69.7,10.2,65.3,31.7,33.4,88.8,98.3,23.3,99.5,96.7,22.7,63.6,171,9.6,40.9,57.7,58.6,0.614092796
Telangana,Nirmal,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nirmal,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nirmal,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nizamabad,2015,78.5,18,65.3,30.5,38.4,92.4,99.4,23.7,99.9,97.3,23.7,72.5,132,3.8,42.4,57,63.1,0.644410845
Telangana,Nizamabad,2016,78.5,18,65.3,30.5,38.4,92.4,99.4,23.7,99.9,97.3,23.7,72.5,132,3.8,42.4,57,63.1,0.644410845
Telangana,Nizamabad,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nizamabad,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Nizamabad,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Peddapalli,2015,77.9,14,69.6,27.5,33.1,96.6,98,13.6,99.5,96.5,18.1,77.8,28,4.6,46.6,64.6,73.7,0.665884803
Telangana,Peddapalli,2016,77.9,14,69.6,27.5,33.1,96.6,98,13.6,99.5,96.5,18.1,77.8,28,4.6,46.6,64.6,73.7,0.665884803
Telangana,Peddapalli,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Peddapalli,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Peddapalli,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Rajanna Sircilla,2015,67.1,8.1,65.7,22.4,26.1,96.6,98.7,13.2,99.8,97.6,21.3,77.4,167,3,46.4,56,64.7,0.677790314
Telangana,Rajanna Sircilla,2016,67.1,8.1,65.7,22.4,26.1,96.6,98.7,13.2,99.8,97.6,21.3,77.4,167,3,46.4,56,64.7,0.677790314
Telangana,Rajanna Sircilla,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Rajanna Sircilla,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Rajanna Sircilla,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Ranga Reddy,2015,75.1,7.6,75.8,37.8,29.5,97,99.4,29,99.7,97.2,24.1,81.1,22,5.2,51.4,53.2,72.1,0.632204642
Telangana,Ranga Reddy,2016,75.1,7.6,75.8,37.8,29.5,97,99.4,29,99.7,97.2,24.1,81.1,22,5.2,51.4,53.2,72.1,0.632204642
Telangana,Ranga Reddy,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Ranga Reddy,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Ranga Reddy,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Sangareddy,2015,66.4,2.7,67,32.9,35.1,81.1,99.4,30.6,99.6,93,24.5,68,53,4.4,41.5,48.3,63.6,0.599495831
Telangana,Sangareddy,2016,66.4,2.7,67,32.9,35.1,81.1,99.4,30.6,99.6,93,24.5,68,53,4.4,41.5,48.3,63.6,0.599495831
Telangana,Sangareddy,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Sangareddy,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Sangareddy,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Siddipet,2015,62.6,13.6,63.5,28.1,29.6,93.2,97.2,19,99.5,99.7,22,84.1,62,1,51.3,56.7,71,0.671820571
Telangana,Siddipet,2016,62.6,13.6,63.5,28.1,29.6,93.2,97.2,19,99.5,99.7,22,84.1,62,1,51.3,56.7,71,0.671820571
Telangana,Siddipet,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Siddipet,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Siddipet,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Suryapet,2015,70.4,9.5,76.6,29.1,30.1,94.5,99.8,29.5,99.4,95.9,18.9,77.9,32,6.2,42.5,57.5,63.5,0.628657946
Telangana,Suryapet,2016,70.4,9.5,76.6,29.1,30.1,94.5,99.8,29.5,99.4,95.9,18.9,77.9,32,6.2,42.5,57.5,63.5,0.628657946
Telangana,Suryapet,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Suryapet,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Suryapet,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Vikarabad,2015,54.8,10.8,70,32.1,37.1,76,99.7,39.8,99.1,95,24.9,66.7,998,10,38.3,61,59.3,0.616045932
Telangana,Vikarabad,2016,54.8,10.8,70,32.1,37.1,76,99.7,39.8,99.1,95,24.9,66.7,998,10,38.3,61,59.3,0.616045932
Telangana,Vikarabad,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Vikarabad,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Vikarabad,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Telangana,Wanaparthy,2015,62.8,1.8,75.3,40.4,33.2,88.9,99.4,32.6,99.2,99,24.8,75.9,18,4.7,37,58.7,52.1,0.573448052
Telangana,Wanaparthy,2016,62.8,1.8,75.3,40.4,33.2,88.9,99.4,32.6,99.2,99,24.8,75.9,18,4.7,37,58.7,52.1,0.573448052
Telangana,Wanaparthy,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Wanaparthy,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Wanaparthy,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Rural,2015,70.4,5.6,71.5,36.1,37.9,87.8,99,22.9,99.7,100,17.3,74.3,70,12.9,40,59.3,60.1,0.59930625
Telangana,Warangal Rural,2016,70.4,5.6,71.5,36.1,37.9,87.8,99,22.9,99.7,100,17.3,74.3,70,12.9,40,59.3,60.1,0.59930625
Telangana,Warangal Rural,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Rural,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Rural,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Urban,2015,71.3,5.5,67,29.5,36,94.6,99.1,22.7,99.6,99.7,20.2,81.2,87,4.3,57.2,57.9,76.9,0.658908056
Telangana,Warangal Urban,2016,71.3,5.5,67,29.5,36,94.6,99.1,22.7,99.6,99.7,20.2,81.2,87,4.3,57.2,57.9,76.9,0.658908056
Telangana,Warangal Urban,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Urban,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Warangal Urban,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Yadadri Bhuvanagiri,2015,67.2,4.5,65.3,38.3,27.2,94.9,99.7,21.6,99.6,97.7,23,81.9,71,1.7,48,53.8,68.4,0.646215127
Telangana,Yadadri Bhuvanagiri,2016,67.2,4.5,65.3,38.3,27.2,94.9,99.7,21.6,99.6,97.7,23,81.9,71,1.7,48,53.8,68.4,0.646215127
Telangana,Yadadri Bhuvanagiri,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Yadadri Bhuvanagiri,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Telangana,Yadadri Bhuvanagiri,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Dhalai,2015,66.4,10.8,50.4,32.5,27.2,19.2,64.8,34.4,88.7,76.2,27.9,50.3,957,20.2,14.5,56.4,71.6,0.533081198
Tripura,Dhalai,2016,66.4,10.8,50.4,32.5,27.2,19.2,64.8,34.4,88.7,76.2,27.9,50.3,957,20.2,14.5,56.4,71.6,0.533081198
Tripura,Dhalai,2019,52,14.9,81.2,45.7,27.6,34,70.3,38.9,97.7,87.3,27.2,67.6,34,26.9,13.9,70,4,0.403957087
Tripura,Dhalai,2020,52,14.9,81.2,45.7,27.6,34,70.3,38.9,97.7,87.3,27.2,67.6,34,26.9,13.9,70,4,0.403957087
Tripura,Dhalai,2021,52,14.9,81.2,45.7,27.6,34,70.3,38.9,97.7,87.3,27.2,67.6,34,26.9,13.9,70,4,0.403957087
Tripura,Gomati,2015,40.6,13.4,70.7,22.7,29,47.7,87.7,42.8,98.8,93.2,24.2,77.4,11,24.4,22.8,62.3,77.2,0.521178002
Tripura,Gomati,2016,40.6,13.4,70.7,22.7,29,47.7,87.7,42.8,98.8,93.2,24.2,77.4,11,24.4,22.8,62.3,77.2,0.521178002
Tripura,Gomati,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Gomati,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Gomati,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Khowai,2015,41.5,12.3,73.4,47,24.7,41.5,83.2,28.3,99,95.7,23.5,67.8,59,24.3,18.9,63.7,80.5,0.498562923
Tripura,Khowai,2016,41.5,12.3,73.4,47,24.7,41.5,83.2,28.3,99,95.7,23.5,67.8,59,24.3,18.9,63.7,80.5,0.498562923
Tripura,Khowai,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Khowai,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Khowai,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,North Tripura,2015,67.1,12.6,52.5,26.2,32.2,41.6,75.6,34.2,96.2,85.4,26.2,74.1,40,11.9,23.7,69.3,83.1,0.5517112
Tripura,North Tripura,2016,67.1,12.6,52.5,26.2,32.2,41.6,75.6,34.2,96.2,85.4,26.2,74.1,40,11.9,23.7,69.3,83.1,0.5517112
Tripura,North Tripura,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,North Tripura,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,North Tripura,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Sepahijala,2015,52.8,11.9,72.1,34.5,21,37.1,97.4,51.9,99,87.7,23.4,75.4,21,26.6,21.7,69.4,79.6,0.498556139
Tripura,Sepahijala,2016,52.8,11.9,72.1,34.5,21,37.1,97.4,51.9,99,87.7,23.4,75.4,21,26.6,21.7,69.4,79.6,0.498556139
Tripura,Sepahijala,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Sepahijala,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Sepahijala,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,South Tripura,2015,58.4,10.5,59.6,25.5,21.6,29.4,90.5,46.2,95.9,89.7,24.5,68.6,54,23.1,21.6,66.5,80.3,0.521023674
Tripura,South Tripura,2016,58.4,10.5,59.6,25.5,21.6,29.4,90.5,46.2,95.9,89.7,24.5,68.6,54,23.1,21.6,66.5,80.3,0.521023674
Tripura,South Tripura,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,South Tripura,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,South Tripura,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Unakoti,2015,24.6,8.8,62.8,31.8,32,29.2,78.6,38,96.4,71.5,27.4,61.8,79,21.2,18.7,67.9,76.4,0.457496535
Tripura,Unakoti,2016,24.6,8.8,62.8,31.8,32,29.2,78.6,38,96.4,71.5,27.4,61.8,79,21.2,18.7,67.9,76.4,0.457496535
Tripura,Unakoti,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Unakoti,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,Unakoti,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Tripura,West Tripura,2015,61.2,17.3,54.5,30.3,21.2,65.2,98.5,37.1,99.8,95.3,20.2,80.2,937,20.2,30.9,67.3,86.2,0.651178227
Tripura,West Tripura,2016,61.2,17.3,54.5,30.3,21.2,65.2,98.5,37.1,99.8,95.3,20.2,80.2,937,20.2,30.9,67.3,86.2,0.651178227
Tripura,West Tripura,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Tripura,West Tripura,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Tripura,West Tripura,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Uttarakhand,Almora,2015,31.7,11.1,48.6,32.9,22.5,26.6,82.7,9.7,97.4,66.3,28.8,66,259,0.8,41.1,32.9,86.3,0.607970137
Uttarakhand,Almora,2016,31.7,11.1,48.6,32.9,22.5,26.6,82.7,9.7,97.4,66.3,28.8,66,259,0.8,41.1,32.9,86.3,0.607970137
Uttarakhand,Almora,2019,44.3,20.1,57.7,26,22.9,35.9,93.3,1.5,99.9,80.1,23.2,89.2,1,1.7,48,33.4,4,0.618369845
Uttarakhand,Almora,2020,44.3,20.1,57.7,26,22.9,35.9,93.3,1.5,99.9,80.1,23.2,89.2,1,1.7,48,33.4,4,0.618369845
Uttarakhand,Almora,2021,44.3,20.1,57.7,26,22.9,35.9,93.3,1.5,99.9,80.1,23.2,89.2,1,1.7,48,33.4,4,0.618369845
Uttarakhand,Bageshwar,2015,23.4,11.5,49,25.1,27.2,23,82.7,20.1,97.6,55.9,29.5,68.7,144,4.1,42.8,41.3,87.2,0.571775
Uttarakhand,Bageshwar,2016,23.4,11.5,49,25.1,27.2,23,82.7,20.1,97.6,55.9,29.5,68.7,144,4.1,42.8,41.3,87.2,0.571775
Uttarakhand,Bageshwar,2019,67.9,6.4,43.7,23.6,11.9,34.6,92,12.9,99.8,82,24.6,88.5,1,1.7,52.2,27.8,4,0.635042879
Uttarakhand,Bageshwar,2020,67.9,6.4,43.7,23.6,11.9,34.6,92,12.9,99.8,82,24.6,88.5,1,1.7,52.2,27.8,4,0.635042879
Uttarakhand,Bageshwar,2021,67.9,6.4,43.7,23.6,11.9,34.6,92,12.9,99.8,82,24.6,88.5,1,1.7,52.2,27.8,4,0.635042879
Uttarakhand,Chamoli,2015,20.3,9.3,53.6,33.7,22.3,34.8,92.9,12.3,95.9,53.3,29.8,64.9,150,1.3,49.8,37.6,89.2,0.589231592
Uttarakhand,Chamoli,2016,20.3,9.3,53.6,33.7,22.3,34.8,92.9,12.3,95.9,53.3,29.8,64.9,150,1.3,49.8,37.6,89.2,0.589231592
Uttarakhand,Chamoli,2019,52.2,9.8,65.5,34.1,21.6,37.4,94.4,3.4,99.5,73.9,26.1,87.6,1,3,59,41.8,4,0.587006268
Uttarakhand,Chamoli,2020,52.2,9.8,65.5,34.1,21.6,37.4,94.4,3.4,99.5,73.9,26.1,87.6,1,3,59,41.8,4,0.587006268
Uttarakhand,Chamoli,2021,52.2,9.8,65.5,34.1,21.6,37.4,94.4,3.4,99.5,73.9,26.1,87.6,1,3,59,41.8,4,0.587006268
Uttarakhand,Champawat,2015,29,10.6,46.1,30.5,21.2,30.4,90,19.5,93,73.3,31.2,59.8,154,4.2,38.3,35.6,83.8,0.584620148
Uttarakhand,Champawat,2016,29,10.6,46.1,30.5,21.2,30.4,90,19.5,93,73.3,31.2,59.8,154,4.2,38.3,35.6,83.8,0.584620148
Uttarakhand,Champawat,2019,62,9.9,43.1,24.9,15.3,39.8,95.4,11.7,99.6,79.8,27.6,82.7,1,1.9,51,32.5,4,0.621994045
Uttarakhand,Champawat,2020,62,9.9,43.1,24.9,15.3,39.8,95.4,11.7,99.6,79.8,27.6,82.7,1,1.9,51,32.5,4,0.621994045
Uttarakhand,Champawat,2021,62,9.9,43.1,24.9,15.3,39.8,95.4,11.7,99.6,79.8,27.6,82.7,1,1.9,51,32.5,4,0.621994045
Uttarakhand,Dehradun,2015,47.1,12.6,50.6,28.5,30.7,84.9,99.8,8.6,99.5,83.7,24.1,77.1,936,1.7,60.3,41.9,85.8,0.73347012
Uttarakhand,Dehradun,2016,47.1,12.6,50.6,28.5,30.7,84.9,99.8,8.6,99.5,83.7,24.1,77.1,936,1.7,60.3,41.9,85.8,0.73347012
Uttarakhand,Dehradun,2019,75.3,14.4,59.5,20.9,19.1,88.8,99,6.6,99.7,91.7,23.1,83.9,915,0.4,62.6,47.9,4,0.731912684
