district,state,year,rainfall_mm,anomaly,H1_percentile,H2_zscore_pct,H3,H4,H5,H6,H7,Tier1_Hazard
surendranagar,gujarat,2005,653.9435667,3.53754193,0.487828731,0.371492728,5.285714285,0,1,0.857142857,0.310242664,0.293283816
surendranagar,gujarat,2006,755.2161268,5.485091164,0.565795529,0.443523135,6.57142857,0.028846154,1,0.714285714,0.467826864,0.325688359
surendranagar,gujarat,2007,873.367714,7.609956679,0.571032898,0.447847925,6.428571428,0.028301887,1,1,1,0.333439704
surendranagar,gujarat,2008,499.8188178,0.573604453,0.490606509,0.378836884,4.857142856,0,1,0.714285714,0.327839058,0.29043594
surendranagar,gujarat,2009,435.0439832,-0.673173356,0.471988001,0.36148593,4.285714285,0.009615385,1,0.714285714,0.66636852,0.284007593
surendranagar,gujarat,2010,941.7699145,9.072664004,0.619386917,0.523634172,8.142857142,0.009615385,1,0.857142857,0.357676101,0.347596561
surendranagar,gujarat,2011,667.2495051,3.793425362,0.51970332,0.423993655,5.714285713,0.019230769,1,0.857142857,0.507518415,0.316151296
surendranagar,gujarat,2012,466.8599711,-0.060000734,0.452076278,0.36908672,4.857142856,0.009433962,1,0.857142857,0.390578037,0.281159994
surendranagar,gujarat,2013,600.5724018,2.511173375,0.548257725,0.479553788,7.285714285,0,1,0.714285714,0.296730614,0.324354721
surendranagar,gujarat,2014,540.0233999,1.346769493,0.490253123,0.380603395,4.285714285,0,1,0.857142857,0.331131304,0.288247009
surendranagar,gujarat,2015,470.9268231,0.016881257,0.478899573,0.343424251,3.285714285,0.028846154,1,0.428571429,0.483159758,0.283913172
surendranagar,gujarat,2016,466.0786966,-0.075244033,0.506336292,0.413420337,5.571428571,0,1,1,0.285222093,0.300129649
surendranagar,gujarat,2017,694.1410588,4.310570625,0.539414859,0.460951341,6.428571428,0.009615385,1,0.857142857,0.42762996,0.322910808
surendranagar,gujarat,2018,363.6021529,-2.008261456,0.483772779,0.391506907,5.142857142,0,1,1,0.264730938,0.294386614
surendranagar,gujarat,2019,771.6675156,5.801464026,0.587865713,0.532935396,8.857142856,0,1,0.714285714,0.320715327,0.339789453
surendranagar,gujarat,2020,859.8556269,7.49628133,0.579018738,0.450954843,9.285714284,0.019230769,1,1,0.618309468,0.334626645
surendranagar,gujarat,2021,657.9762319,3.615093185,0.567665187,0.471231099,6.714285713,0,1,1,0.300309108,0.329415143
surendranagar,gujarat,2022,659.5974544,3.646270541,0.534533202,0.448467307,7.428571428,0,1,0.714285714,0.302778659,0.318885188
surendranagar,gujarat,2023,556.8869661,1.671068843,0.508025148,0.417859792,5.714285713,0.009615385,1,1,0.399875537,0.305343199
surendranagar,gujarat,2024,733.3886816,4.96884286,0.54646428,0.499605866,7.857142856,0.028301887,1,1,0.621557392,0.334693188
surendranagar,gujarat,2025,714.2332829,5.704836972,0.598742795,0.571604738,7.857142856,0,1,1,0.306642897,0.361446936
surguja,chhattisgarh,1980,0,-4.133784877,0.346153846,0.320670942,0,0,0.571428571,0,0,0.163275181
surguja,chhattisgarh,1981,1192.283434,-3.119765849,0.482622452,0.395985921,4.999999999,0,1,1,0.36628113,0.298022139
surguja,chhattisgarh,1982,1464.643594,2.038433669,0.497201677,0.413186407,6.999999999,0.028846154,1,1,0.62428321,0.3144319
surguja,chhattisgarh,1983,1142.863539,-4.149644315,0.441305062,0.378552996,4.499999999,0.009615385,1,1,0.390269672,0.278694839
surguja,chhattisgarh,1984,1478.287197,2.179403193,0.521718271,0.451838855,6.333333332,0,1,1,0.337641135,0.317536053
surguja,chhattisgarh,1985,1592.352895,4.494381771,0.524798652,0.475309286,8.166666665,0.009615385,1,0.857142857,0.497345087,0.32411689
surguja,chhattisgarh,1986,1567.424128,4.01498239,0.486086456,0.407176198,6.499999999,0.038461538,1,1,0.677809338,0.314025497
surguja,chhattisgarh,1987,1494.436204,2.69086433,0.512331525,0.427540701,6.833333332,0.019230769,1,1,0.646992484,0.313484599
surguja,chhattisgarh,1988,1474.441305,2.226851194,0.500961538,0.43840841,5.999999999,0.048076923,1,1,0.626976674,0.31499632
surguja,chhattisgarh,1989,1350.777036,-0.151307837,0.485063281,0.411032788,6.166666666,0.009615385,1,0.857142857,0.531170843,0.300196549
surguja,chhattisgarh,1990,1571.61677,3.940338534,0.507160135,0.452011058,7.166666665,0.047169811,1,0.857142857,0.521573652,0.324412093
surguja,chhattisgarh,1991,1482.969398,2.390852985,0.492110454,0.414595272,6.833333332,0.019230769,1,0.857142857,0.501397045,0.310643373
surguja,chhattisgarh,1992,875.9557015,-9.202991477,0.387639711,0.319371181,3.166666666,0,1,0.714285714,0.351855405,0.252543845
surguja,chhattisgarh,1993,1137.803538,-4.246952015,0.462389053,0.383443702,3.999999999,0,1,1,0.322429586,0.280784095
surguja,chhattisgarh,1994,1738.420118,7.303366831,0.558173077,0.476722895,6.999999999,0.076923077,1,1,0.507771475,0.340900257
surguja,chhattisgarh,1995,1076.729659,-5.421449695,0.459196252,0.412602937,3.166666666,0.019230769,1,0.857142857,0.396740492,0.287129832
surguja,chhattisgarh,1996,1488.931767,2.380244125,0.529128366,0.444289823,6.833333332,0.009433962,1,1,0.420031941,0.316972056
surguja,chhattisgarh,1997,1259.843185,-1.900035744,0.450324622,0.386954006,5.499999999,0.009615385,1,1,0.462271694,0.289934553
surguja,chhattisgarh,1998,1220.13403,-2.584177472,0.471815417,0.396944139,4.666666666,0.009615385,1,1,0.463172818,0.287393993
surguja,chhattisgarh,1999,1422.086521,1.220028419,0.500739645,0.441396911,5.166666666,0.019230769,1,1,0.487666325,0.31010585
surguja,chhattisgarh,2000,1059.285604,-5.75691229,0.461016601,0.405482714,4.499999999,0,1,0.857142857,0.24443248,0.28270968
surguja,chhattisgarh,2001,1527.146501,3.101276849,0.509639574,0.460328024,6.166666666,0.018867925,1,1,0.387559278,0.309720203
surguja,chhattisgarh,2002,1098.107106,-5.010344948,0.453677679,0.387883762,4.833333333,0,1,0.857142857,0.339050332,0.282851437
surguja,chhattisgarh,2003,1505.669669,2.82739664,0.522107166,0.440818185,5.999999999,0.038461538,1,1,0.687633359,0.32157875
surguja,chhattisgarh,2004,1409.118563,1.050140481,0.490162722,0.416084779,6.333333332,0.009615385,1,1,0.463727737,0.306106723
surguja,chhattisgarh,2005,1250.818834,-2.073580954,0.457905983,0.366077189,5.333333332,0.019230769,1,1,0.442584052,0.289840603
surguja,chhattisgarh,2006,1416.308391,1.108910539,0.48978879,0.432834617,6.499999999,0.009615385,1,1,0.393835852,0.3133197
surguja,chhattisgarh,2007,1594.522517,4.372522425,0.490082245,0.433264142,7.166666665,0.018867925,1,1,1,0.314302291
surguja,chhattisgarh,2008,1447.381329,1.70646703,0.515733892,0.411241509,6.833333332,0,1,1,0.305723722,0.307195257
surguja,chhattisgarh,2009,1334.559412,-0.383689345,0.485622124,0.398025692,5.833333332,0.019230769,1,1,0.464163106,0.297284545
surguja,chhattisgarh,2010,1084.433351,-5.273301775,0.408645628,0.354863193,4.499999999,0,1,1,0.354759605,0.264671032
surguja,chhattisgarh,2011,1646.586151,5.537328998,0.557433432,0.502694395,7.166666665,0.028846154,1,1,0.427402398,0.337112048
surguja,chhattisgarh,2012,1682.585703,6.034091985,0.54608934,0.467602461,7.166666665,0.047169811,1,1,0.457968235,0.330423802
surguja,chhattisgarh,2013,1700.887388,6.581583561,0.562368508,0.480693332,6.666666666,0.057692308,1,1,0.514190135,0.340361035
surguja,chhattisgarh,2014,1351.169835,-0.143754004,0.470878534,0.394496414,4.999999999,0.038461538,1,1,0.553029738,0.298751848
surguja,chhattisgarh,2015,1426.582432,1.385984099,0.52676693,0.464636067,5.999999999,0.019230769,1,1,0.610193811,0.313462811
surguja,chhattisgarh,2016,1629.854625,5.215568886,0.560465976,0.504150696,7.833333332,0.019230769,1,1,0.466831043,0.336875372
surguja,chhattisgarh,2017,1621.596786,5.05676429,0.542057035,0.471922318,6.833333332,0.009615385,1,1,0.425501707,0.318251954
surguja,chhattisgarh,2018,1399.550904,0.69381275,0.503221255,0.469166256,7.499999999,0,1,1,0.330870026,0.30927328
surguja,chhattisgarh,2019,1481.608313,2.364678271,0.534200362,0.470499222,6.499999999,0.009615385,1,0.857142857,0.42504504,0.316424385
surguja,chhattisgarh,2020,1648.647774,5.65647146,0.583707265,0.491693864,6.999999999,0.009615385,1,1,0.714205064,0.328516976
surguja,chhattisgarh,2021,1387.701145,0.55877118,0.519580046,0.476765588,6.666666666,0.019230769,1,0.714285714,0.451351349,0.311342473
surguja,chhattisgarh,2022,1369.522659,0.209184911,0.490799638,0.435510038,5.499999999,0.028846154,1,0.857142857,0.412290727,0.300182278
surguja,chhattisgarh,2023,1268.55993,-1.732406021,0.460963182,0.39047854,5.166666666,0.028846154,1,0.714285714,0.650781845,0.293757604
surguja,chhattisgarh,2024,1570.441836,3.918169964,0.526693275,0.480415336,5.999999999,0.009433962,1,1,0.498371536,0.315530638
surguja,chhattisgarh,2025,1810.298457,10.62236279,0.584202942,0.590717179,7.999999999,0.023255814,1,1,0.382234369,0.364467633
tamenglong,manipur,1980,0,-1.791548507,0.564316239,0.423717949,0,0,0.571428571,0,0,0.220468361
tamenglong,manipur,1981,1989.934219,-0.399482055,0.554043393,0.542825444,5.999999999,0.014423077,1,0.714285714,0.37742141,0.324349862
tamenglong,manipur,1982,2070.153966,1.131264647,0.511250822,0.506895135,6.285714285,0.028846154,1,1,0.801616633,0.324012741
tamenglong,manipur,1983,2255.618152,4.697883605,0.534952334,0.517735043,6.57142857,0.024038462,1,1,0.661521869,0.331257234
tamenglong,manipur,1984,1994.912212,-0.343538501,0.514082406,0.509784712,4.857142856,0.014150943,1,1,0.548392371,0.312405323
tamenglong,manipur,1985,1966.733153,-0.857597147,0.536312459,0.530814431,5.428571428,0.024038462,1,0.428571429,0.521789533,0.320541637
tamenglong,manipur,1986,2182.978864,3.300974218,0.503842045,0.48344428,5.857142856,0.052884615,1,1,0.643869088,0.328737509
tamenglong,manipur,1987,2050.69382,0.76897182,0.518396614,0.517303583,5.999999999,0.028846154,1,1,0.542504354,0.330451052
tamenglong,manipur,1988,2706.548388,13.36961892,0.538075279,0.521597633,8.142857142,0.076923077,1,1,0.889388041,0.351271319
tamenglong,manipur,1989,2206.351465,3.750447326,0.519333498,0.529811801,5.857142856,0.0625,1,0.857142857,0.525337228,0.336981289
tamenglong,manipur,1990,1803.883604,-3.947851862,0.477701177,0.486014353,4.142857142,0.023584906,1,0.857142857,0.520436424,0.296213226
tamenglong,manipur,1991,2321.623437,5.967216014,0.520537475,0.521745562,7.285714285,0.028846154,1,1,0.896191831,0.334438956
tamenglong,manipur,1992,1797.255118,-4.10484937,0.506171926,0.496646943,4.142857142,0.024038462,1,0.857142857,0.543567832,0.310248505
tamenglong,manipur,1993,1913.845009,-1.874676826,0.48563856,0.456192472,5.428571428,0.043269231,1,0.714285714,0.635555201,0.312539645
tamenglong,manipur,1994,1822.304638,-3.635068592,0.49246384,0.492743261,4.857142856,0.038461538,1,0.428571429,0.533630382,0.307699683
tamenglong,manipur,1995,1998.80997,-0.240735286,0.533473044,0.564727153,4.714285714,0.043269231,1,1,0.60324749,0.327261929
tamenglong,manipur,1996,1980.527531,-0.614947588,0.509877439,0.487090792,5.428571428,0.028301887,1,0.714285714,0.801501185,0.32044859
tamenglong,manipur,1997,1861.354862,-2.884102747,0.506180145,0.518293886,5.285714285,0.024038462,1,0.714285714,0.387007586,0.317157804
tamenglong,manipur,1998,2078.380673,1.301411301,0.535696088,0.529137903,5.999999999,0.028846154,1,0.857142857,0.387793306,0.327674243
tamenglong,manipur,1999,1774.556746,-4.553297276,0.486579553,0.473076923,4.714285714,0.014423077,1,1,0.357857304,0.298563317
tamenglong,manipur,2000,2122.415352,2.136291292,0.524001479,0.533074458,5.571428571,0.019230769,1,1,0.467580309,0.3230164
tamenglong,manipur,2001,1772.147003,-4.546655652,0.484417836,0.473597,4.857142856,0.023584906,1,0.857142857,0.364574747,0.302241551
tamenglong,manipur,2002,1597.755593,-7.953319445,0.449704142,0.454848784,3.857142857,0.033653846,1,1,0.501508212,0.290814581
tamenglong,manipur,2003,1842.731351,-3.242247172,0.485178337,0.475242439,4.428571428,0.019230769,1,0.857142857,0.570999111,0.296871882
tamenglong,manipur,2004,2631.93851,11.94675432,0.524059007,0.510079717,7.285714285,0.067307692,1,1,0.480970211,0.336017593
tamenglong,manipur,2005,2080.208,1.324611462,0.51278764,0.509368836,4.857142856,0.033653846,1,1,0.598673349,0.320411119
tamenglong,manipur,2006,1602.878646,-7.854799192,0.463132807,0.455793886,4.714285714,0.028846154,1,0.714285714,0.340443711,0.294207172
tamenglong,manipur,2007,2316.88853,5.731486367,0.537695533,0.528019674,6.428571428,0.033018868,1,1,0.432773881,0.330194415
tamenglong,manipur,2008,1507.111594,-9.696473282,0.450583498,0.459155161,4.142857142,0.024038462,1,0.428571429,0.401592855,0.285832046
tamenglong,manipur,2009,1486.677412,-10.07749756,0.446297666,0.44861522,4.571428571,0.019230769,1,0.571428571,0.389453254,0.293807622
tamenglong,manipur,2010,2609.65209,11.50622857,0.575780736,0.558949704,7.285714285,0.028846154,1,1,0.736317771,0.343522484
tamenglong,manipur,2011,1822.11367,-3.638741044,0.502062788,0.504010519,4.571428571,0.038461538,1,0.571428571,0.402021023,0.314228619
tamenglong,manipur,2012,2170.070423,2.961333404,0.545972424,0.537715691,6.428571428,0.018867925,1,0.857142857,0.305507561,0.324863006
tamenglong,manipur,2013,1937.791238,-1.414172434,0.476729947,0.483534681,4.714285714,0.033653846,1,0.857142857,0.651707185,0.311227141
tamenglong,manipur,2014,1707.641889,-5.840121453,0.471507232,0.483571663,3.857142857,0.033653846,1,0.571428571,0.599337107,0.292948543
tamenglong,manipur,2015,1990.368599,-0.391128576,0.507844346,0.514402531,6.428571428,0.019230769,1,0.714285714,0.324309294,0.321105483
tamenglong,manipur,2016,2220.974143,4.031652666,0.550641026,0.537352071,5.714285713,0.019230769,1,1,0.421095845,0.321754073
tamenglong,manipur,2017,2307.83987,5.702147406,0.518934911,0.557996384,5.285714285,0.057692308,1,0.857142857,0.770498408,0.327010478
tamenglong,manipur,2018,1650.371988,-6.844297458,0.458272859,0.457506854,3.999999999,0.028301887,1,1,0.722066156,0.302214002
tamenglong,manipur,2019,1562.099479,-8.639013959,0.44279668,0.45973455,3.571428571,0.014423077,1,0.714285714,1,0.279291626
tamenglong,manipur,2020,1551.630218,-8.828405138,0.444099277,0.447723537,3.714285714,0.019230769,1,1,0.557629233,0.287571539
tamenglong,manipur,2021,1312.832175,-13.43261596,0.430309007,0.475534188,2.857142857,0.014423077,1,0.571428571,0.476736935,0.278800709
tamenglong,manipur,2022,1591.984141,-8.064308907,0.451865549,0.478796844,3.999999999,0.024038462,1,1,0.389046396,0.292597467
tamenglong,manipur,2023,1513.166062,-9.580041207,0.460728961,0.467196746,3.999999999,0.014423077,1,0.857142857,0.467832264,0.290105135
tamenglong,manipur,2024,2257.502854,4.611001902,0.533994517,0.54200129,5.142857142,0.033018868,1,1,0.551905618,0.319537702
tamenglong,manipur,2025,1978.76095,-0.037613224,0.46756609,0.464882727,4.714285714,0.040697674,1,0.857142857,0.906037828,0.314455975
tapi,gujarat,1980,0,0,0.665598291,0,0,0,0.571428571,0,0,0.163056796
tapi,gujarat,1981,980.9028231,-0.290979717,0.49494165,0.350777071,4.714285714,0.019230769,1,0.857142857,0.702944599,0.29480498
tapi,gujarat,1982,555.0854958,-8.479774474,0.445512821,0.31469632,1.857142857,0.019230769,1,0.571428571,0.50933268,0.268257919
tapi,gujarat,1983,1166.304446,3.274436108,0.484660585,0.349958495,5.999999999,0.024038462,1,0.714285714,0.493826715,0.296099847
tapi,gujarat,1984,1184.88585,3.563246824,0.480656346,0.366035474,5.428571428,0.028301887,1,1,0.928512697,0.294608695
tapi,gujarat,1985,785.6611755,-4.045626787,0.461456279,0.316333472,3.571428571,0.014423077,1,0.571428571,0.431247619,0.272011841
tapi,gujarat,1986,795.5156173,-3.856118291,0.467780243,0.311381664,3.999999999,0.014423077,1,0.714285714,0.548304103,0.274857696
tapi,gujarat,1987,630.1500654,-7.036225058,0.466144806,0.307288784,2.857142857,0.024038462,1,0.428571429,0.70187718,0.273289627
tapi,gujarat,1988,1196.065499,3.846764042,0.500410914,0.368088222,6.142857142,0.024038462,1,0.714285714,0.488567155,0.299699679
tapi,gujarat,1989,889.6513651,-2.045815448,0.505703485,0.361066916,4.714285714,0.004807692,1,0.857142857,0.657693364,0.293752697
tapi,gujarat,1990,965.4233843,-0.577554417,0.503124496,0.361640876,4.285714285,0.023584906,1,0.428571429,0.556869979,0.295346087
tapi,gujarat,1991,764.4768163,-4.45301831,0.444156805,0.304077892,3.428571428,0.014423077,1,0.714285714,0.640864345,0.26673791
tapi,gujarat,1992,661.5261845,-6.432838152,0.43029668,0.300048423,3.428571428,0.009615385,1,0.857142857,0.583131305,0.262657514
tapi,gujarat,1993,1095.80851,1.918745031,0.485646778,0.337702915,4.857142856,0.038461538,1,0.714285714,1,0.292804183
tapi,gujarat,1994,1206.084213,4.039431629,0.545697732,0.382090481,4.857142856,0.024038462,1,0.571428571,0.850442135,0.311802019
tapi,gujarat,1995,725.9522855,-5.193874671,0.444428008,0.307017847,3.571428571,0.009615385,1,0.571428571,0.597386628,0.266235467
tapi,gujarat,1996,1145.450744,2.819188219,0.519597646,0.352003303,6.285714285,0.009433962,1,1,0.613245804,0.303623763
tapi,gujarat,1997,700.101924,-5.690997008,0.466806377,0.318374147,3.142857142,0.019230769,1,0.571428571,0.504084511,0.278859008
tapi,gujarat,1998,1139.740124,2.763583765,0.530284352,0.393037493,5.857142856,0.019230769,1,0.714285714,0.51718997,0.312470098
tapi,gujarat,1999,801.119046,-3.748360046,0.46273833,0.330099382,4.714285714,0.004807692,1,1,0.345953702,0.279948748
tapi,gujarat,2000,958.2064533,-0.727448367,0.496018245,0.331442538,4.285714285,0.009615385,1,0.571428571,0.678379833,0.288793043
tapi,gujarat,2001,902.3385979,-1.767833406,0.513848573,0.356437492,5.428571428,0.014150943,1,0.857142857,0.473325849,0.299155003
tapi,gujarat,2002,783.0913742,-4.095046042,0.473417982,0.329257748,3.142857142,0.019230769,1,0.571428571,0.636969237,0.280679702
tapi,gujarat,2003,1077.952634,1.575362806,0.487861604,0.34466081,5.428571428,0.019230769,1,0.571428571,0.731695588,0.295849414
tapi,gujarat,2004,1267.573639,5.221920594,0.481969099,0.345145038,6.285714285,0.033653846,1,1,0.626738608,0.297766715
tapi,gujarat,2005,1300.037101,5.846217938,0.474478139,0.342084025,4.999999999,0.038461538,1,0.857142857,0.771477787,0.296781843
tapi,gujarat,2006,1632.915724,12.24772991,0.582942965,0.416090205,8.142857142,0.057692308,1,0.857142857,0.650392473,0.340707119
tapi,gujarat,2007,1439.78225,8.37261286,0.536856959,0.386407855,6.857142856,0.018867925,1,0.857142857,0.940193316,0.320263685
tapi,gujarat,2008,891.150318,-2.016989431,0.478390039,0.336757517,4.428571428,0.028846154,1,0.857142857,0.471201676,0.292422385
tapi,gujarat,2009,931.3947192,-1.243058638,0.487495891,0.353382678,5.285714285,0.014423077,1,0.857142857,0.8764772,0.292976007
tapi,gujarat,2010,1306.664673,5.973671234,0.583275805,0.445409057,8.57142857,0.014423077,1,0.714285714,0.351457216,0.335371914
tapi,gujarat,2011,1242.978075,4.748928965,0.519986851,0.360190694,6.714285713,0.014423077,1,1,0.516505323,0.301408989
tapi,gujarat,2012,1134.292558,2.608656407,0.490658765,0.336642007,6.285714285,0.009433962,1,0.714285714,0.666389916,0.294650164
tapi,gujarat,2013,1498.742612,9.667477761,0.568425378,0.427999908,7.57142857,0.038461538,1,1,0.52026856,0.336636877
tapi,gujarat,2014,913.4798333,-1.587575675,0.470533366,0.316373824,3.857142857,0.024038462,1,0.714285714,0.689486562,0.279351914
tapi,gujarat,2015,958.671138,-0.718512124,0.473578238,0.324749816,4.142857142,0.028846154,1,1,0.607509392,0.286644411
tapi,gujarat,2016,1065.138089,1.32892924,0.477761341,0.370394069,4.857142856,0.024038462,1,0.714285714,0.627403484,0.299206695
tapi,gujarat,2017,965.9284877,-0.578947706,0.508403189,0.377991837,6.428571428,0,1,0.714285714,0.321442452,0.301315747
tapi,gujarat,2018,823.0718577,-3.263432277,0.508526851,0.364706348,4.428571428,0.014150943,1,0.714285714,0.421011409,0.29386833
tapi,gujarat,2019,1318.477858,6.200847881,0.554129684,0.413190601,6.999999999,0.028846154,1,0.857142857,0.465893428,0.316012129
tapi,gujarat,2020,1508.67851,9.858552729,0.593647272,0.439765495,7.428571428,0.024038462,1,0.857142857,0.695351215,0.338632143
tapi,gujarat,2021,958.5810409,-0.72024476,0.50754027,0.38650618,5.285714285,0.014423077,1,0.571428571,0.454852535,0.302548926
tapi,gujarat,2022,1048.645768,1.011769227,0.523939842,0.375662931,5.285714285,0.019230769,1,0.571428571,0.724985863,0.300251582
tapi,gujarat,2023,911.2939957,-1.629611014,0.47991453,0.326882725,4.857142856,0.019230769,1,0.857142857,0.473995365,0.283170275
tapi,gujarat,2024,1322.837449,6.16610718,0.535224157,0.37247749,7.714285713,0.004716981,1,1,0.465214962,0.310198458
tapi,gujarat,2025,1129.632993,3.286161798,0.567551183,0.459595115,5.571428571,0.046511628,1,0.857142857,0.516896502,0.341096107
tarntaran,punjab,1980,28.624327,23.29386319,0.921794872,0.967094017,0.142857143,0,0.428571429,0.142857143,0.169235702,0.436440647
tarntaran,punjab,1981,767.0515698,4.310154306,0.513375247,0.470730605,5.714285713,0.012820513,1,0.571428571,0.334631441,0.313221242
tarntaran,punjab,1982,509.5679631,-0.62718178,0.445093688,0.449917817,3.142857142,0.006410256,1,0.285714286,0.429688524,0.286748555
tarntaran,punjab,1983,691.9140016,2.879472807,0.500641026,0.479478961,4.857142856,0.006410256,1,0.428571429,0.678492732,0.30645831
tarntaran,punjab,1984,677.3113062,2.449045788,0.507603612,0.507063377,7.142857142,0.006289308,1,0.857142857,0.328701359,0.317988675
tarntaran,punjab,1985,612.0308457,1.34325827,0.474013807,0.479183103,4.857142856,0.012820513,1,0.428571429,0.337253234,0.301292229
tarntaran,punjab,1986,482.1988783,-1.153510334,0.480703485,0.460987837,4.142857142,0.006410256,1,0.571428571,0.32559442,0.296562332
tarntaran,punjab,1987,386.3582877,-3.01087035,0.497378369,0.503270874,4.999999999,0.006410256,1,0.428571429,0.511943326,0.307157331
tarntaran,punjab,1988,770.7676376,4.395888884,0.501561473,0.472353715,4.857142856,0.025641026,1,0.428571429,0.629404829,0.314000645
tarntaran,punjab,1989,545.6512616,0.066727807,0.456710224,0.455937705,4.714285714,0.012820513,1,0.857142857,0.399140954,0.293121015
tarntaran,punjab,1990,781.7764879,4.420086952,0.48879213,0.496008708,4.285714285,0.012578616,1,0.571428571,1,0.309520186
tarntaran,punjab,1991,377.5854282,-3.165307451,0.442903517,0.461435733,3.285714285,0.006410256,1,0.428571429,0.509800388,0.291265784
tarntaran,punjab,1992,670.2749341,2.449065158,0.568450033,0.56984714,4.999999999,0.019230769,1,0.428571429,0.37400054,0.333416652
tarntaran,punjab,1993,512.9984879,-0.561210149,0.470204635,0.450078074,3.999999999,0.012820513,1,0.285714286,0.599724593,0.292470195
tarntaran,punjab,1994,509.7990649,-0.622737514,0.479589908,0.484792078,4.285714285,0.006410256,1,0.285714286,0.330127389,0.298262826
tarntaran,punjab,1995,739.2270386,3.789338903,0.539484714,0.525398586,4.714285714,0.025641026,1,0.428571429,0.55318572,0.32602802
tarntaran,punjab,1996,693.6296551,2.756939163,0.50526528,0.488953395,4.999999999,0.012578616,1,0.428571429,0.47279495,0.30798704
tarntaran,punjab,1997,753.183404,4.057730545,0.534537311,0.523943951,4.857142856,0.012820513,1,0.285714286,0.46320821,0.321208674
tarntaran,punjab,1998,361.4567215,-3.489746623,0.455617193,0.446568869,3.999999999,0,1,0.285714286,0.192611643,0.28116048
tarntaran,punjab,1999,288.5080838,-4.878333305,0.414542242,0.435145464,4.857142856,0,1,0.428571429,0.083220665,0.275149526
tarntaran,punjab,2000,355.7117214,-3.585955659,0.431710224,0.454154339,3.857142857,0,1,0.428571429,0.23307255,0.280572386
tarntaran,punjab,2001,388.4564741,-3.001045384,0.43618368,0.441747299,4.285714285,0,1,0.428571429,0.182176309,0.282502998
tarntaran,punjab,2002,312.0369015,-4.425856041,0.418207594,0.424913708,3.285714285,0.006410256,1,0.428571429,0.321598022,0.275013889
tarntaran,punjab,2003,503.9781854,-0.734677505,0.476750493,0.474087771,4.857142856,0,1,0.571428571,0.232134645,0.295150206
tarntaran,punjab,2004,366.0484469,-3.401444211,0.447189349,0.438987508,3.571428571,0.006410256,1,0.571428571,0.395194492,0.287823043
tarntaran,punjab,2005,454.4540654,-1.687064428,0.499363083,0.472357824,4.999999999,0.006410256,1,0.571428571,0.302490688,0.300438358
tarntaran,punjab,2006,531.3549369,-0.208201514,0.496371631,0.537052104,4.857142856,0.012820513,1,0.285714286,0.360823464,0.311487141
tarntaran,punjab,2007,556.9154394,0.17742566,0.520883728,0.545541042,7.285714285,0,1,0.714285714,0.178225099,0.320395613
tarntaran,punjab,2008,599.1958706,1.096431826,0.517278928,0.549527449,6.285714285,0,1,0.571428571,0.268042588,0.312952391
tarntaran,punjab,2009,464.8440209,-1.501529327,0.468203485,0.495668968,4.285714285,0,1,0.428571429,0.221053215,0.296183767
tarntaran,punjab,2010,608.9665867,1.284330212,0.505251479,0.486472715,5.285714285,0.012820513,1,0.857142857,0.426299238,0.303546275
tarntaran,punjab,2011,790.1256955,4.768159227,0.590355851,0.564032709,6.142857142,0.006410256,1,0.285714286,0.447968716,0.333641716
tarntaran,punjab,2012,606.1043329,1.105517989,0.503112401,0.5205612,6.142857142,0.012578616,1,0.571428571,0.374573927,0.316097826
tarntaran,punjab,2013,735.6937844,3.721391707,0.519999178,0.524264464,7.428571428,0,1,0.857142857,0.229739252,0.320937447
tarntaran,punjab,2014,671.1191956,2.479572691,0.472140039,0.493713018,5.142857142,0.019230769,1,0.571428571,0.636939852,0.30647832
tarntaran,punjab,2015,757.7514189,4.13130525,0.531755424,0.518762327,6.57142857,0.012820513,1,0.428571429,0.57043723,0.324722522
tarntaran,punjab,2016,599.3261626,1.098937441,0.483386752,0.494062295,5.142857142,0,1,0.571428571,0.282341263,0.298183965
tarntaran,punjab,2017,659.4399494,2.254971803,0.521067554,0.533436062,6.142857142,0,1,0.714285714,0.258865079,0.313044934
tarntaran,punjab,2018,674.1212883,2.388856771,0.541944848,0.518376068,6.142857142,0.012578616,1,0.571428571,0.371931541,0.322227453
tarntaran,punjab,2019,673.2195955,2.519964997,0.570767587,0.603944773,7.428571428,0.006410256,1,0.428571429,0.335372979,0.334088254
tarntaran,punjab,2020,737.7806877,3.747252727,0.57175789,0.597670118,5.857142856,0.012820513,1,0.428571429,0.313312089,0.333590292
tarntaran,punjab,2021,863.0115824,6.169810899,0.545541584,0.533937377,5.857142856,0.012820513,1,0.571428571,0.469664149,0.330123356
tarntaran,punjab,2022,762.0534214,4.228307803,0.508805884,0.47543146,5.285714285,0.006410256,1,0.428571429,0.344079183,0.308366498
tarntaran,punjab,2023,905.2829656,6.982722114,0.557564924,0.563186226,5.285714285,0.006410256,1,0.571428571,0.636370645,0.333288562
tarntaran,punjab,2024,727.2806859,3.391864272,0.546952104,0.540114498,7.142857142,0,1,1,0.28803027,0.330276105
tarntaran,punjab,2025,972.0174925,10.35137239,0.550203737,0.544032002,6.57142857,0.031007752,1,0.857142857,0.550657714,0.342648899
tawang,arunachal pradesh,1980,0,0,0.64957265,0,0,0,0.571428571,0,0,0.160203338
tawang,arunachal pradesh,1981,312.9997426,-0.380788315,0.515236686,0.450707767,4.571428571,0,1,0.428571429,0.348095192,0.306029577
