district,state,year,pop_density
Tripura,Dhalai,2020,170.24
Tripura,Gomati,2020,384.58
Tripura,Khowai,2020,313.34
Tripura,NorthTripura,2020,292.42
Tripura,Sipahijala,2020,482.55
Tripura,SouthTripura,2020,285.41
Tripura,Unokoti,2020,480.18
Tripura,WestTripura,2020,1082.77
UttarPradesh,Agra,2020,1306.07
UttarPradesh,Aligarh,2020,1118.4
UttarPradesh,Allahabad,2020,977.93
UttarPradesh,AmbedkarNagar,2020,1244.91
UttarPradesh,Amethi,2020,914.92
UttarPradesh,Amroha,2020,977.93
UttarPradesh,Auraiya,2020,748.84
UttarPradesh,Azamgarh,2020,1203.02
UttarPradesh,Baghpat,2020,1073.27
UttarPradesh,Bahraich,2020,698.32
UttarPradesh,Ballia,2020,1210.46
UttarPradesh,Balrampur,2020,243.97
UttarPradesh,Balrampur,2020,747.24
UttarPradesh,Banda,2020,461.78
UttarPradesh,Barabanki,2020,961.89
UttarPradesh,Bareilly,2020,1295.7
UttarPradesh,Basti,2020,942.54
UttarPradesh,Bijnor,2020,952.84
UttarPradesh,Budaun,2020,876.93
UttarPradesh,Bulandshahr,2020,1134.74
UttarPradesh,Chandauli,2020,812.94
UttarPradesh,Chitrakoot,2020,385.77
UttarPradesh,Deoria,2020,1331.94
UttarPradesh,Etah,2020,848.7
UttarPradesh,Etawah,2020,829.96
UttarPradesh,Faizabad,2020,1304.15
UttarPradesh,Farrukhabad,2020,983.15
UttarPradesh,Fatehpur,2020,713
UttarPradesh,Firozabad,2020,1187.49
UttarPradesh,GautamBuddhaNagar,2020,2655.81
UttarPradesh,Ghaziabad,2020,3791.95
UttarPradesh,Ghazipur,2020,1214.89
UttarPradesh,Gonda,2020,897.27
UttarPradesh,Gorakhpur,2020,1553.04
UttarPradesh,Hamirpur,2020,117.92
UttarPradesh,Hamirpur,2020,337.37
UttarPradesh,Hapur,2020,1602.01
UttarPradesh,Hardoi,2020,782.54
UttarPradesh,Hathras,2020,1041.52
UttarPradesh,Jalaun,2020,429.15
UttarPradesh,Jaunpur,2020,1226.71
UttarPradesh,Jhansi,2020,446.09
UttarPradesh,Kannauj,2020,919.22
UttarPradesh,KanpurDehat,2020,636.75
UttarPradesh,KanpurNagar,2020,1710.17
UttarPradesh,Kasganj,2020,806.62
UttarPradesh,Kaushambi,2020,1835.11
UttarPradesh,Kushinagar,2020,1438.56
UttarPradesh,LakhimpurKheri,2020,597.95
UttarPradesh,Lalitpur,2020,284.51
UttarPradesh,Lucknow,2020,2313.72
UttarPradesh,Maharajganj,2020,1131.18
UttarPradesh,Mahoba,2020,341.01
UttarPradesh,Mainpuri,2020,781.9
UttarPradesh,Mathura,2020,887.7
UttarPradesh,Mau,2020,1391.35
UttarPradesh,Meerut,2020,1507.42
UttarPradesh,Mirzapur,2020,686.59
UttarPradesh,Moradabad,2020,1636.48
UttarPradesh,Muzaffarnagar,2020,1220.8
UttarPradesh,Pilibhit,2020,653.4
UttarPradesh,Pratapgarh,2020,275.22
UttarPradesh,Pratapgarh,2020,1021.85
UttarPradesh,RaeBareli,2020,858.24
UttarPradesh,Rampur,2020,1127.45
UttarPradesh,Saharanpur,2020,1060.11
UttarPradesh,Sambhal,2020,1120.94
UttarPradesh,SantKabirNagar,2020,1184.62
UttarPradesh,SantRaviDasNagar,2020,1828.18
UttarPradesh,Shahjahanpur,2020,775.3
UttarPradesh,Shamli,2020,1056.59
UttarPradesh,Shravasti,2020,842.4
UttarPradesh,SiddharthNagar,2020,1093.78
UttarPradesh,Sitapur,2020,904.41
UttarPradesh,Sonbhadra,2020,319.86
UttarPradesh,Sultanpur,2020,1038.29
UttarPradesh,Unnao,2020,772.18
UttarPradesh,Varanasi,2020,2866.62
Uttarakhand,Almora,2020,219.75
Uttarakhand,Bageshwar,2020,119.64
Uttarakhand,Chamoli,2020,60.58
Uttarakhand,Chamoli,2020,0
Uttarakhand,Chamoli,2020,8755.74
Uttarakhand,Chamoli,2020,0
Uttarakhand,Champawat,2020,131.38
Uttarakhand,Dehradun,2020,626.85
Uttarakhand,Garhwal,2020,178.83
Uttarakhand,Hardwar,2020,968.32
Uttarakhand,Nainital,2020,265.29
Uttarakhand,Pithoragarh,2020,76.95
Uttarakhand,Pithoragarh,2020,0
Uttarakhand,Pithoragarh,2020,2689.43
Uttarakhand,Pithoragarh,2020,0.04
Uttarakhand,Rudraprayag,2020,114.25
Uttarakhand,TehriGarhwal,2020,141.95
Uttarakhand,UdhamSinghNagar,2020,724.07
Uttarakhand,Uttarkashi,2020,58.61
Uttarakhand,Uttarkashi,2020,0.04
Uttarakhand,Uttarkashi,2020,421.33
Uttarakhand,Uttarkashi,2020,0.27
WestBengal,Alipurduar,2020,491.65
WestBengal,Bankura,2020,554.96
WestBengal,Barddhaman,2020,1257.17
WestBengal,Birbhum,2020,869.14
WestBengal,DakshinDinajpur,2020,809.64
WestBengal,Darjiling,2020,635.08
WestBengal,Haora,2020,2972.89
WestBengal,Hugli,2020,1830.11
WestBengal,Jalpaiguri,2020,811.12
WestBengal,KochBihar,2020,942.93
WestBengal,Kolkata,2020,37569.52
WestBengal,Maldah,2020,1103.83
WestBengal,Murshidabad,2020,1491.78
WestBengal,Nadia,2020,1333.74
WestBengal,North24Parganas,2020,1841.29
WestBengal,PashchimMedinipur,2020,699.69
WestBengal,PurbaMedinipur,2020,1403.26
WestBengal,Puruliya,2020,519.73
WestBengal,South24Parganas,2020,2138.85
WestBengal,UttarDinajpur,2020,986.62
AndamanandNicobar,NicobarIslands,2025,19.66
AndamanandNicobar,NorthandMiddleAndaman,2025,30.47
AndamanandNicobar,SouthAndaman,2025,97.17
AndhraPradesh,Anantapur,2025,233.29
AndhraPradesh,Chittoor,2025,298.78
AndhraPradesh,EastGodavari,2025,521.16
AndhraPradesh,Guntur,2025,465.84
AndhraPradesh,Krishna,2025,532.7
AndhraPradesh,Kurnool,2025,252.17
AndhraPradesh,Nellore,2025,245.54
AndhraPradesh,Prakasam,2025,206.92
AndhraPradesh,Srikakulam,2025,474.61
AndhraPradesh,Visakhapatnam,2025,422.6
AndhraPradesh,Vizianagaram,2025,400.06
AndhraPradesh,WestGodavari,2025,542.97
AndhraPradesh,Y.S.R.,2025,206.61
ArunachalPradesh,Anjaw,2025,7.31
ArunachalPradesh,Anjaw,2025,6.94
ArunachalPradesh,Anjaw,2025,2.67
ArunachalPradesh,Anjaw,2025,2.54
ArunachalPradesh,Changlang,2025,36.8
ArunachalPradesh,DibangValley,2025,0.91
ArunachalPradesh,EastKameng,2025,21
ArunachalPradesh,EastSiang,2025,79.86
ArunachalPradesh,EastSiang,2025,46.26
ArunachalPradesh,EastSiang,2025,28.29
ArunachalPradesh,EastSiang,2025,16.39
ArunachalPradesh,KurungKumey,2025,15.91
ArunachalPradesh,Lohit,2025,25.85
ArunachalPradesh,Lohit,2025,0
ArunachalPradesh,Lohit,2025,709.88
ArunachalPradesh,Lohit,2025,0
ArunachalPradesh,Longding,2025,66.83
ArunachalPradesh,LowerDibangValley,2025,39.34
ArunachalPradesh,LowerDibangValley,2025,7.56
ArunachalPradesh,LowerDibangValley,2025,12.8
ArunachalPradesh,LowerDibangValley,2025,2.46
ArunachalPradesh,LowerSubansiri,2025,39.57
ArunachalPradesh,Namsai,2025,202.99
ArunachalPradesh,PapumPare,2025,61.51
ArunachalPradesh,Tawang,2025,27.88
ArunachalPradesh,Tirap,2025,68.01
ArunachalPradesh,UpperSiang,2025,5.49
ArunachalPradesh,UpperSubansiri,2025,17.13
ArunachalPradesh,WestKameng,2025,15.88
ArunachalPradesh,WestSiang,2025,15.75
Assam,Baksa,2025,490.17
Assam,Barpeta,2025,807.64
Assam,Bongaigaon,2025,585.17
Assam,Cachar,2025,533.38
Assam,Chirang,2025,502.97
Assam,Darrang,2025,678.44
Assam,Dhemaji,2025,288.63
Assam,Dhubri,2025,792.46
Assam,Dibrugarh,2025,431.09
Assam,DimaHasao,2025,54.23
Assam,Goalpara,2025,570.18
Assam,Golaghat,2025,344.3
Assam,Hailakandi,2025,545.39
Assam,Jorhat,2025,426.76
Assam,Kamrup,2025,497.41
Assam,KamrupMetropolitan,2025,1880.39
Assam,KarbiAnglong,2025,85.99
Assam,Karimganj,2025,755.18
Assam,Kokrajhar,2025,324.02
Assam,Lakhimpur,2025,385.61
Assam,Morigaon,2025,717.26
Assam,Nagaon,2025,822.12
Assam,Nalbari,2025,944.37
Assam,Sivasagar,2025,505.53
Assam,Sonitpur,2025,413.31
Assam,Tinsukia,2025,350.41
Assam,Udalguri,2025,460.7
Bihar,Araria,2025,1320.47
Bihar,Arwal,2025,1042.29
Bihar,Aurangabad,2025,1003.06
Bihar,Aurangabad,2025,1314.44
Bihar,Banka,2025,952.53
Bihar,Begusarai,2025,2010.51
Bihar,Bhagalpur,2025,1404.68
Bihar,Bhojpur,2025,1454.6
Bihar,Buxar,2025,1284.44
Bihar,Darbhanga,2025,2037.09
Bihar,Gaya,2025,1124
Bihar,Gopalganj,2025,1524.38
Bihar,Jamui,2025,740.34
Bihar,Jehanabad,2025,1553.87
Bihar,Kaimur,2025,593.27
Bihar,Katihar,2025,1226.26
Bihar,Khagaria,2025,1448.81
Bihar,Kishanganj,2025,1110.18
Bihar,Lakhisarai,2025,1002.84
Bihar,Madhepura,2025,1407.84
Bihar,Madhubani,2025,1541.88
Bihar,Munger,2025,1246.94
Bihar,Muzaffarpur,2025,1959.79
Bihar,Nalanda,2025,1599.08
Bihar,Nawada,2025,1158.8
Bihar,PashchimChamparan,2025,941.18
Bihar,Patna,2025,2371.25
Bihar,PurbaChamparan,2025,1631.41
Bihar,Purnia,2025,1294.45
Bihar,Rohtas,2025,981.59
Bihar,Saharsa,2025,1474.53
Bihar,Samastipur,2025,2023.69
Bihar,Saran,2025,1863
Bihar,Sheikhpura,2025,1294.25
Bihar,Sheohar,2025,1837.91
Bihar,Sitamarhi,2025,1970.59
Bihar,Siwan,2025,1843.84
Bihar,Supaul,2025,1208.07
Bihar,Vaishali,2025,2273.92
Chandigarh,Chandigarh,2025,8502.64
Chhattisgarh,Balod,2025,273.41
Chhattisgarh,BalodaBazar,2025,345
Chhattisgarh,Balrampur,2025,135.94
Chhattisgarh,Balrampur,2025,415.02
Chhattisgarh,Bastar,2025,171.17
Chhattisgarh,Bemetara,2025,327.51
Chhattisgarh,Bijapur,2025,33.75
Chhattisgarh,Bijapur,2025,292.49
Chhattisgarh,Bilaspur,2025,419.58
Chhattisgarh,Bilaspur,2025,87.35
Chhattisgarh,Dantewada,2025,111.1
Chhattisgarh,Dhamtari,2025,233.21
Chhattisgarh,Durg,2025,798.29
Chhattisgarh,Gariaband,2025,123.93
Chhattisgarh,Janjgir-Champa,2025,526.14
Chhattisgarh,Jashpur,2025,172.2
Chhattisgarh,Kabeerdham,2025,246.44
Chhattisgarh,Kondagaon,2025,133.23
Chhattisgarh,Korba,2025,224.42
Chhattisgarh,Koriya,2025,120.66
Chhattisgarh,Mahasamund,2025,252.02
Chhattisgarh,Mungeli,2025,301.73
Chhattisgarh,Narayanpur,2025,34.06
Chhattisgarh,Raigarh,2025,239.54
Chhattisgarh,Raigarh,2025,420.56
Chhattisgarh,Raipur,2025,905.71
Chhattisgarh,Rajnandgaon,2025,226.23
Chhattisgarh,Sukma,2025,52.08
Chhattisgarh,Surajpur,2025,170.86
Chhattisgarh,Surguja,2025,252.51
Chhattisgarh,UttarBastarKanker,2025,129.57
DadraandNagarHaveli,DadraandNagarHaveli,2025,1321.03
DamanandDiu,Daman,2025,2675.6
DamanandDiu,Diu,2025,3212.77
Goa,NorthGoa,2025,490.91
Goa,SouthGoa,2025,344.72
Gujarat,Ahmadabad,2025,1210.5
Gujarat,Amreli,2025,237.04
Gujarat,Anand,2025,999.89
Gujarat,Aravalli,2025,389.8
Gujarat,BanasKantha,2025,346.71
Gujarat,Bharuch,2025,332.51
Gujarat,Bhavnagar,2025,409.08
Gujarat,Botad,2025,326.24
Gujarat,ChhotaUdaipur,2025,359.97
Gujarat,Dahod,2025,664.92
Gujarat,DevbhumiDwarka,2025,203.48
Gujarat,Gandhinagar,2025,666.96
Gujarat,GirSomnath,2025,548.48
Gujarat,Jamnagar,2025,234.37
Gujarat,Junagadh,2025,306.14
Gujarat,Kachchh,2025,59.22
Gujarat,Kheda,2025,587.93
Gujarat,Mahesana,2025,534.07
Gujarat,Mahisagar,2025,475.24
Gujarat,Morbi,2025,227.48
Gujarat,Narmada,2025,242.64
Gujarat,Navsari,2025,701.08
Gujarat,PanchMahals,2025,642.05
Gujarat,Patan,2025,282.5
Gujarat,Porbandar,2025,293.74
Gujarat,Rajkot,2025,467.73
Gujarat,SabarKantha,2025,387.26
Gujarat,Surat,2025,1953.25
Gujarat,Surendranagar,2025,198.31
Gujarat,Tapi,2025,314.04
Gujarat,TheDangs,2025,159.67
Gujarat,Vadodara,2025,893.61
Gujarat,Valsad,2025,709
Haryana,Ambala,2025,830.09
Haryana,Bhiwani,2025,409.84
Haryana,Faridabad,2025,2238.14
Haryana,Fatehabad,2025,439.25
Haryana,Gurgaon,2025,1715.18
Haryana,Hisar,2025,499.02
Haryana,Jhajjar,2025,562.3
Haryana,Jind,2025,565.74
Haryana,Kaithal,2025,568.52
Haryana,Karnal,2025,694.79
Haryana,Kurukshetra,2025,653.53
Haryana,Mahendragarh,2025,532.6
Haryana,Mewat,2025,806.05
Haryana,Palwal,2025,1066.22
Haryana,Panchkula,2025,786.13
Haryana,Panipat,2025,1159.61
Haryana,Rewari,2025,678.25
Haryana,Rohtak,2025,755.86
Haryana,Sirsa,2025,362
Haryana,Sonipat,2025,810.82
Haryana,Yamunanagar,2025,961.27
HimachalPradesh,Bilaspur,2025,1991.58
HimachalPradesh,Bilaspur,2025,414.62
HimachalPradesh,Chamba,2025,88.41
HimachalPradesh,Hamirpur,2025,455.2
HimachalPradesh,Hamirpur,2025,1326.99
HimachalPradesh,Kangra,2025,295.2
HimachalPradesh,Kinnaur,2025,14.69
HimachalPradesh,Kinnaur,2025,0.01
HimachalPradesh,Kinnaur,2025,0
HimachalPradesh,Kinnaur,2025,803.58
HimachalPradesh,Kinnaur,2025,0.41
HimachalPradesh,Kinnaur,2025,0.11
HimachalPradesh,Kinnaur,2025,913.84
HimachalPradesh,Kinnaur,2025,0.46
HimachalPradesh,Kinnaur,2025,0.12
HimachalPradesh,Kullu,2025,86.06
HimachalPradesh,Lahul&Spiti,2025,2.47
HimachalPradesh,Lahul&Spiti,2025,0
HimachalPradesh,Lahul&Spiti,2025,174.8
HimachalPradesh,Lahul&Spiti,2025,0.09
HimachalPradesh,Mandi,2025,293.31
HimachalPradesh,Shimla,2025,181.36
HimachalPradesh,Sirmaur,2025,202.03
HimachalPradesh,Solan,2025,367.36
HimachalPradesh,Una,2025,355.28
JammuandKashmir,Anantnag,2025,447.73
JammuandKashmir,Badgam,2025,758.81
JammuandKashmir,Bandipore,2025,94.19
JammuandKashmir,Baramulla,2025,588.64
JammuandKashmir,Doda,2025,247.9
JammuandKashmir,Ganderbal,2025,330.93
JammuandKashmir,Jammu,2025,839.98
JammuandKashmir,Kargil,2025,11.7
JammuandKashmir,Kathua,2025,273.25
JammuandKashmir,Kishtwar,2025,29.67
JammuandKashmir,Kulgam,2025,507.26
JammuandKashmir,Kupwara,2025,383.69
JammuandKashmir,Leh(Ladakh),2025,3.4
JammuandKashmir,Poonch,2025,402.99
JammuandKashmir,Pulwama,2025,978.69
JammuandKashmir,Rajouri,2025,251.26
JammuandKashmir,Ramban,2025,303.42
JammuandKashmir,Reasi,2025,193.92
JammuandKashmir,Samba,2025,549.59
JammuandKashmir,Shupiyan,2025,821.03
JammuandKashmir,Srinagar,2025,2309.91
JammuandKashmir,Udhampur,2025,304.24
Jharkhand,Bokaro,2025,868.52
Jharkhand,Chatra,2025,355.79
Jharkhand,Deoghar,2025,753.9
Jharkhand,Dhanbad,2025,1592.08
Jharkhand,Dumka,2025,416.2
Jharkhand,Garhwa,2025,422.08
Jharkhand,Giridih,2025,608.91
Jharkhand,Godda,2025,689.04
Jharkhand,Gumla,2025,240.5
Jharkhand,Hazaribagh,2025,486.63
Jharkhand,Jamtara,2025,504.17
Jharkhand,Khunti,2025,242.46
Jharkhand,Kodarma,2025,515.81
Jharkhand,Latehar,2025,221.9
Jharkhand,Lohardaga,2025,381.75
Jharkhand,Pakur,2025,554.73
Jharkhand,Palamu,2025,524.87
Jharkhand,PashchimiSinghbhum,2025,252.85
Jharkhand,PurbiSinghbhum,2025,856.39
Jharkhand,Ramgarh,2025,813.69
Jharkhand,Ranchi,2025,765.79
Jharkhand,Sahibganj,2025,866.13
Jharkhand,Saraikela-kharsawan,2025,399.99
Jharkhand,Simdega,2025,189.66
Karnataka,Bagalkot,2025,313.06
Karnataka,Bangalore,2025,7128.61
Karnataka,BangaloreRural,2025,541.45
Karnataka,Belgaum,2025,406.85
Karnataka,Bellary,2025,338.69
Karnataka,Bidar,2025,349.4
Karnataka,Bijapur,2025,28.11
Karnataka,Bijapur,2025,243.61
Karnataka,Chamrajnagar,2025,199.88
Karnataka,Chikballapura,2025,317.97
Karnataka,Chikmagalur,2025,175.35
Karnataka,Chitradurga,2025,219.07
Karnataka,DakshinaKannada,2025,520.36
Karnataka,Davanagere,2025,386.18
Karnataka,Dharwad,2025,490.02
Karnataka,Gadag,2025,273.28
Karnataka,Gulbarga,2025,258.55
Karnataka,Hassan,2025,287.38
Karnataka,Haveri,2025,346.34
Karnataka,Kodagu,2025,158.51
Karnataka,Kolar,2025,425.12
Karnataka,Koppal,2025,278.36
Karnataka,Mandya,2025,373.57
Karnataka,Mysore,2025,553.42
Karnataka,Raichur,2025,257.04
Karnataka,Ramanagara,2025,346.42
Karnataka,Shimoga,2025,208.95
Karnataka,Tumkur,2025,277.82
Karnataka,Udupi,2025,328.71
Karnataka,UttaraKannada,2025,159.04
Karnataka,Yadgir,2025,252.93
Kerala,Alappuzha,2025,2235.62
Kerala,Ernakulam,2025,2156.22
Kerala,Idukki,2025,226.85
Kerala,Kannur,2025,865.74
Kerala,Kasaragod,2025,630.46
Kerala,Kollam,2025,1615.97
Kerala,Kottayam,2025,928.59
Kerala,Kozhikode,2025,2276.8
Kerala,Malappuram,2025,1975.12
Kerala,Palakkad,2025,648.05
Kerala,Pathanamthitta,2025,533.53
Kerala,Thiruvananthapuram,2025,2314.65
Kerala,Thrissur,2025,1643.26
Kerala,Wayanad,2025,686.9
Lakshadweep,Lakshadweep,2025,1843.32
MadhyaPradesh,AgarMalwa,2025,247.74
MadhyaPradesh,Alirajpur,2025,275.66
MadhyaPradesh,Anuppur,2025,355.73
MadhyaPradesh,Ashoknagar,2025,225.37
MadhyaPradesh,Balaghat,2025,213.59
MadhyaPradesh,Barwani,2025,328.39
MadhyaPradesh,Betul,2025,186.23
MadhyaPradesh,Bhind,2025,447.64
MadhyaPradesh,Bhopal,2025,1213.91
MadhyaPradesh,Burhanpur,2025,284.97
MadhyaPradesh,Chhatarpur,2025,244.06
MadhyaPradesh,Chhindwara,2025,211.37
MadhyaPradesh,Damoh,2025,204.57
MadhyaPradesh,Datia,2025,370.65
MadhyaPradesh,Dewas,2025,266.1
MadhyaPradesh,Dhar,2025,330.09
MadhyaPradesh,Dindori,2025,156.04
MadhyaPradesh,EastNimar,2025,205.23
MadhyaPradesh,Guna,2025,230.3
MadhyaPradesh,Gwalior,2025,545.15
MadhyaPradesh,Harda,2025,213.64
MadhyaPradesh,Hoshangabad,2025,223.08
MadhyaPradesh,Indore,2025,1148.3
MadhyaPradesh,Jabalpur,2025,654.88
MadhyaPradesh,Jhabua,2025,362.05
MadhyaPradesh,Katni,2025,323.12
MadhyaPradesh,Mandla,2025,159.54
MadhyaPradesh,Mandsaur,2025,269.55
MadhyaPradesh,Morena,2025,477.68
MadhyaPradesh,Narsimhapur,2025,261.27
MadhyaPradesh,Neemuch,2025,215.68
MadhyaPradesh,Panna,2025,176.04
MadhyaPradesh,Raisen,2025,187.83
MadhyaPradesh,Rajgarh,2025,292.18
MadhyaPradesh,Ratlam,2025,349.41
MadhyaPradesh,Rewa,2025,452.15
MadhyaPradesh,Sagar,2025,280.69
MadhyaPradesh,Satna,2025,357.49
MadhyaPradesh,Sehore,2025,241.11
MadhyaPradesh,Seoni,2025,187.34
MadhyaPradesh,Shahdol,2025,191.32
MadhyaPradesh,Shajapur,2025,325.47
MadhyaPradesh,Sheopur,2025,135.29
MadhyaPradesh,Shivpuri,2025,199.68
MadhyaPradesh,Sidhi,2025,280.82
MadhyaPradesh,Singrauli,2025,260.7
MadhyaPradesh,Tikamgarh,2025,341.62
MadhyaPradesh,Ujjain,2025,385.76
MadhyaPradesh,Umaria,2025,171.11
MadhyaPradesh,Vidisha,2025,239.14
MadhyaPradesh,WestNimar,2025,272.06
Maharashtra,Ahmadnagar,2025,309.47
Maharashtra,Akola,2025,378.96
Maharashtra,Amravati,2025,268.8
Maharashtra,Aurangabad,2025,324.14
Maharashtra,Aurangabad,2025,424.76
Maharashtra,Bhandara,2025,320.52
Maharashtra,Bid,2025,273.66
Maharashtra,Buldana,2025,305.86
Maharashtra,Chandrapur,2025,219.11
Maharashtra,Dhule,2025,330.46
Maharashtra,Garhchiroli,2025,85.14
Maharashtra,Gondiya,2025,297.56
Maharashtra,Hingoli,2025,289.72
Maharashtra,Jalgaon,2025,408.61
Maharashtra,Jalna,2025,293.36
Maharashtra,Kolhapur,2025,537.68
Maharashtra,Latur,2025,385.75
Maharashtra,MumbaiCity,2025,48570.61
Maharashtra,MumbaiSuburban,2025,28697.24
Maharashtra,Nagpur,2025,560.91
Maharashtra,Nanded,2025,366.56
Maharashtra,Nandurbar,2025,323.66
Maharashtra,Nashik,2025,467.88
Maharashtra,Osmanabad,2025,256.26
Maharashtra,Palghar,2025,678.11
Maharashtra,Parbhani,2025,328.91
Maharashtra,Pune,2025,714.73
Maharashtra,Raigarh,2025,238.44
Maharashtra,Raigarh,2025,418.63
Maharashtra,Ratnagiri,2025,204.22
Maharashtra,Sangli,2025,390.34
Maharashtra,Satara,2025,315.77
Maharashtra,Sindhudurg,2025,175.03
Maharashtra,Solapur,2025,333.74
Maharashtra,Thane,2025,2187.45
Maharashtra,Wardha,2025,230.51
Maharashtra,Washim,2025,263.59
Maharashtra,Yavatmal,2025,231.38
Manipur,Bishnupur,2025,686.88
Manipur,Chandel,2025,55.07
Manipur,Churachandpur,2025,69.08
Manipur,ImphalEast,2025,688.19
Manipur,ImphalWest,2025,1350.69
Manipur,Senapati,2025,160.05
Manipur,Tamenglong,2025,42.65
Manipur,Thoubal,2025,827.2
Manipur,Ukhrul,2025,51.14
Meghalaya,EastGaroHills,2025,123.74
Meghalaya,EastKhasiHills,2025,372.25
Meghalaya,JaintiaHills,2025,140.1
Meghalaya,NorthGaroHills,2025,172.76
Meghalaya,RiBhoi,2025,139.15
Meghalaya,SouthGaroHills,2025,102.06
Meghalaya,SouthWestGaroHills,2025,336.92
Meghalaya,SouthWestKhasiHills,2025,96.52
Meghalaya,WestGaroHills,2025,253.83
Meghalaya,WestKhasiHills,2025,90.23
Mizoram,Aizawl,2025,148.77
Mizoram,Champhai,2025,42.51
Mizoram,Kolasib,2025,92.36
Mizoram,Lawangtlai,2025,62.96
Mizoram,Lunglei,2025,43.2
Mizoram,Mamit,2025,37.16
Mizoram,Saiha,2025,43.98
Mizoram,Serchhip,2025,53.61
Nagaland,Dimapur,2025,610.97
Nagaland,Kiphire,2025,54.5
Nagaland,Kohima,2025,191.36
Nagaland,Longleng,2025,61.29
Nagaland,Mokokchung,2025,107.6
Nagaland,Mon,2025,99.19
Nagaland,Peren,2025,52.66
Nagaland,Phek,2025,75.78
Nagaland,Tuensang,2025,83.2
Nagaland,Wokha,2025,79.86
Nagaland,Zunheboto,2025,79.18
NCTofDelhi,West,2025,14533.53
Odisha,Anugul,2025,217.16
Odisha,Balangir,2025,296.88
Odisha,Baleshwar,2025,678.75
Odisha,Bargarh,2025,265.58
Odisha,Bauda,2025,166.28
Odisha,Bhadrak,2025,648.41
Odisha,Cuttack,2025,856.06
Odisha,Debagarh,2025,125.62
Odisha,Dhenkanal,2025,310.85
Odisha,Gajapati,2025,166.59
Odisha,Ganjam,2025,471.59
Odisha,Jagatsinghapur,2025,762.12
Odisha,Jajapur,2025,721.33
Odisha,Jharsuguda,2025,299.14
Odisha,Kalahandi,2025,230.41
Odisha,Kandhamal,2025,102.59
Odisha,Kendrapara,2025,684.41
Odisha,Kendujhar,2025,249.09
Odisha,Khordha,2025,790.67
Odisha,Koraput,2025,183.19
Odisha,Malkangiri,2025,125.23
Odisha,Mayurbhanj,2025,277.27
Odisha,Nabarangapur,2025,257.04
Odisha,Nayagarh,2025,270.33
Odisha,Nuapada,2025,183.05
Odisha,Puri,2025,529.31
Odisha,Rayagada,2025,152.07
Odisha,Sambalpur,2025,195.72
Odisha,Subarnapur,2025,282.28
Odisha,Sundargarh,2025,247.53
Puducherry,Karaikal,2025,1502.74
Puducherry,Mahe,2025,941.07
Puducherry,Puducherry,2025,4820.75
Puducherry,Yanam,2025,1541.33
Punjab,Amritsar,2025,1090.23
Punjab,Barnala,2025,474.21
Punjab,Bathinda,2025,495.13
Punjab,Faridkot,2025,457.04
Punjab,FatehgarhSahib,2025,555.61
Punjab,Fazilka,2025,400.32
Punjab,Firozpur,2025,435.37
Punjab,Gurdaspur,2025,716.05
Punjab,Hoshiarpur,2025,528.8
Punjab,Jalandhar,2025,951.17
Punjab,Kapurthala,2025,506.83
Punjab,Ludhiana,2025,1139.77
Punjab,Mansa,2025,344.37
Punjab,Moga,2025,467.95
Punjab,Muktsar,2025,417.82
Punjab,Pathankot,2025,735.68
Punjab,Patiala,2025,662.27
Punjab,Rupnagar,2025,528.98
Punjab,SahibzadaAjitSinghNagar,2025,1410.31
Punjab,Sangrur,2025,511.85
Punjab,ShahidBhagatSinghNagar,2025,539.7
Punjab,TarnTaran,2025,521.93
Rajasthan,Ajmer,2025,362.26
Rajasthan,Alwar,2025,549.24
Rajasthan,Banswara,2025,494.41
Rajasthan,Baran,2025,213.97
Rajasthan,Barmer,2025,112.62
Rajasthan,Bharatpur,2025,588.88
Rajasthan,Bhilwara,2025,279.84
Rajasthan,Bikaner,2025,95.62
Rajasthan,Bundi,2025,240.7
Rajasthan,Chittaurgarh,2025,244.83
Rajasthan,Churu,2025,158.72
Rajasthan,Dausa,2025,627.87
Rajasthan,Dhaulpur,2025,500.83
Rajasthan,Dungarpur,2025,448.46
Rajasthan,Ganganagar,2025,209.52
Rajasthan,Hanumangarh,2025,221.64
Rajasthan,Jaipur,2025,769.77
Rajasthan,Jaisalmer,2025,21.13
Rajasthan,Jalor,2025,209.69
Rajasthan,Jhalawar,2025,276.59
Rajasthan,Jhunjhunun,2025,443.21
Rajasthan,Jodhpur,2025,208.87
Rajasthan,Karauli,2025,344.85
Rajasthan,Kota,2025,443.16
Rajasthan,Nagaur,2025,221.27
Rajasthan,Pali,2025,194.16
Rajasthan,Pratapgarh,2025,246.41
Rajasthan,Pratapgarh,2025,914.08
Rajasthan,Rajsamand,2025,293.67
Rajasthan,SawaiMadhopur,2025,326.91
Rajasthan,Sikar,2025,409.8
Rajasthan,Sirohi,2025,244.48
Rajasthan,Tonk,2025,232.1
Rajasthan,Udaipur,2025,306.01
Sikkim,EastSikkim,2025,344.63
Sikkim,NorthSikkim,2025,10.87
Sikkim,SouthSikkim,2025,206.34
Sikkim,WestSikkim,2025,115.67
TamilNadu,Ariyalur,2025,400.52
TamilNadu,Chennai,2025,27681.76
TamilNadu,Coimbatore,2025,946.45
TamilNadu,Cuddalore,2025,822.9
TamilNadu,Dharmapuri,2025,387.42
TamilNadu,Dindigul,2025,407.76
TamilNadu,Erode,2025,398.22
