district,state,year,Total Population,Children (0–6 years)(%),SC/ST Population (%),Agricultural Workforce (%),Marginal Workers (%),Non-Workers (%),Population Density,Exposure Score
ajmer,rajasthan,1987,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.370318093
ajmer,rajasthan,1988,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.368306722
ajmer,rajasthan,1989,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.366088366
ajmer,rajasthan,1990,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.36363185
ajmer,rajasthan,1991,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.360788751
ajmer,rajasthan,1992,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.355972141
ajmer,rajasthan,1993,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.350545813
ajmer,rajasthan,1994,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.344393107
ajmer,rajasthan,1995,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.336808826
ajmer,rajasthan,1996,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.327484477
ajmer,rajasthan,1997,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.318653155
ajmer,rajasthan,1998,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.310173714
ajmer,rajasthan,1999,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.307771653
ajmer,rajasthan,2000,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.303212468
ajmer,rajasthan,2001,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.295896593
ajmer,rajasthan,2002,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.296259921
ajmer,rajasthan,2003,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.296684921
ajmer,rajasthan,2004,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.297419081
ajmer,rajasthan,2005,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.298180517
ajmer,rajasthan,2006,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.299073218
ajmer,rajasthan,2007,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.300075752
ajmer,rajasthan,2008,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.301790417
ajmer,rajasthan,2009,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.302644373
ajmer,rajasthan,2010,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.303000723
ajmer,rajasthan,2011,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.303419812
ajmer,rajasthan,2012,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.3016568
ajmer,rajasthan,2013,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.301638664
ajmer,rajasthan,2014,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.303901119
ajmer,rajasthan,2015,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.304228305
ajmer,rajasthan,2016,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.301771967
ajmer,rajasthan,2017,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.29436961
ajmer,rajasthan,2018,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.286734831
ajmer,rajasthan,2019,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.281107295
ajmer,rajasthan,2020,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.278936236
ajmer,rajasthan,2021,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.277944607
ajmer,rajasthan,2022,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.27806427
ajmer,rajasthan,2023,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.278980602
ajmer,rajasthan,2024,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.280356714
ajmer,rajasthan,2025,2583052,0.147564586,0.209639217,0.172036413,0.087702841,0.592063187,298.689705,0.281806063
akola,maharashtra,1981,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.368281144
akola,maharashtra,1982,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.367595156
akola,maharashtra,1983,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.366427058
akola,maharashtra,1984,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.364966339
akola,maharashtra,1985,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.363373106
akola,maharashtra,1986,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.361450376
akola,maharashtra,1987,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.359082715
akola,maharashtra,1988,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.356491517
akola,maharashtra,1989,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.35364433
akola,maharashtra,1990,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.350502454
akola,maharashtra,1991,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.346913186
akola,maharashtra,1992,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.341355149
akola,maharashtra,1993,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.335117918
akola,maharashtra,1994,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.328071852
akola,maharashtra,1995,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.319213769
akola,maharashtra,1996,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.307652131
akola,maharashtra,1997,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.296341347
akola,maharashtra,1998,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.285561995
akola,maharashtra,1999,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.281229365
akola,maharashtra,2000,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.275209399
akola,maharashtra,2001,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.267500079
akola,maharashtra,2002,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.267702349
akola,maharashtra,2003,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.268157088
akola,maharashtra,2004,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.269036585
akola,maharashtra,2005,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.269946921
akola,maharashtra,2006,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.271013606
akola,maharashtra,2007,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.27219859
akola,maharashtra,2008,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.274165069
akola,maharashtra,2009,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.275778466
akola,maharashtra,2010,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.27717862
akola,maharashtra,2011,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.278580962
akola,maharashtra,2012,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.277442752
akola,maharashtra,2013,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.278227585
akola,maharashtra,2014,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.281081219
akola,maharashtra,2015,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.282676402
akola,maharashtra,2016,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.282398096
akola,maharashtra,2017,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.278465138
akola,maharashtra,2018,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.273746777
akola,maharashtra,2019,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.270776964
akola,maharashtra,2020,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.271139108
akola,maharashtra,2021,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.272293649
akola,maharashtra,2022,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.274257569
akola,maharashtra,2023,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.276543321
akola,maharashtra,2024,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.278962738
akola,maharashtra,2025,1813906,0.116367662,0.255988458,0.285682389,0.042520947,0.576519401,328.9142312,0.281283594
alappuzha,kerala,1981,2072389.868,0.141523053,0.092527051,0.088992059,0.055183386,0.727281741,1664.047746,0.372949212
alappuzha,kerala,1982,2074213.056,0.139814156,0.092697917,0.087544338,0.056603725,0.723769737,1665.511695,0.371545737
alappuzha,kerala,1983,2076037.849,0.138105258,0.092868782,0.086096617,0.058024063,0.720257733,1666.976932,0.369544034
alappuzha,kerala,1984,2077864.246,0.136396361,0.093039647,0.084648897,0.059444401,0.716745729,1668.443457,0.367154699
alappuzha,kerala,1985,2079692.251,0.134687463,0.093210513,0.083201176,0.060864739,0.713233726,1669.911273,0.364554608
alappuzha,kerala,1986,2081521.863,0.132978566,0.093381378,0.081753455,0.062285077,0.709721722,1671.38038,0.361554425
alappuzha,kerala,1987,2083353.086,0.131269669,0.093552243,0.080305735,0.063705415,0.706209718,1672.85078,0.358039958
alappuzha,kerala,1988,2085185.919,0.129560771,0.093723108,0.078858014,0.065125754,0.702697714,1674.322473,0.354197114
alappuzha,kerala,1989,2087020.364,0.127851874,0.093893974,0.077410293,0.066546092,0.699185711,1675.795461,0.349979213
alappuzha,kerala,1990,2088856.424,0.126142976,0.094064839,0.075962573,0.06796643,0.695673707,1677.269745,0.345330881
alappuzha,kerala,1991,2090694.099,0.124434079,0.094235704,0.074514852,0.069386768,0.692161703,1678.745325,0.340041015
alappuzha,kerala,1992,2092533.39,0.122725181,0.09440657,0.073067131,0.070807106,0.6886497,1680.222204,0.33200778
alappuzha,kerala,1993,2094374.3,0.121016284,0.094577435,0.071619411,0.072227444,0.685137696,1681.700382,0.322956874
alappuzha,kerala,1994,2096216.829,0.119307386,0.0947483,0.07017169,0.073647783,0.681625692,1683.179861,0.312686542
alappuzha,kerala,1995,2098060.979,0.117598489,0.094919165,0.068723969,0.075068121,0.678113688,1684.660641,0.300635728
alappuzha,kerala,1996,2099906.752,0.115889591,0.095090031,0.067276249,0.076488459,0.674601685,1686.142724,0.286530006
alappuzha,kerala,1997,2101754.148,0.114180694,0.095260896,0.065828528,0.077908797,0.671089681,1687.626111,0.271294056
alappuzha,kerala,1998,2103603.169,0.112471797,0.095431761,0.064380807,0.079329135,0.667577677,1689.110803,0.255571664
alappuzha,kerala,1999,2105453.818,0.110762899,0.095602626,0.062933087,0.080749473,0.664065673,1690.596801,0.247792745
alappuzha,kerala,2000,2107306.094,0.109054002,0.095773492,0.061485366,0.082169811,0.66055367,1692.084106,0.238078326
alappuzha,kerala,2001,2109160,0.107345104,0.095944357,0.060037645,0.08359015,0.657041666,1693.572719,0.226859726
alappuzha,kerala,2002,2111015.537,0.105636207,0.096115222,0.058589925,0.085010488,0.653529662,1695.062643,0.224728091
alappuzha,kerala,2003,2112872.706,0.103927309,0.096286088,0.057142204,0.086430826,0.650017658,1696.553877,0.22278221
alappuzha,kerala,2004,2114731.509,0.102218412,0.096456953,0.055694483,0.087851164,0.646505655,1698.046423,0.221315786
alappuzha,kerala,2005,2116591.948,0.100509514,0.096627818,0.054246763,0.089271502,0.642993651,1699.540282,0.219886728
alappuzha,kerala,2006,2118454.023,0.098800617,0.096798683,0.052799042,0.09069184,0.639481647,1701.035455,0.218596503
alappuzha,kerala,2007,2120317.736,0.09709172,0.096969549,0.051351321,0.092112179,0.635969643,1702.531944,0.217391441
alappuzha,kerala,2008,2122183.089,0.095382822,0.097140414,0.049903601,0.093532517,0.63245764,1704.029749,0.216722865
alappuzha,kerala,2009,2124050.083,0.093673925,0.097311279,0.04845588,0.094952855,0.628945636,1705.528872,0.215157804
alappuzha,kerala,2010,2125918.72,0.091965027,0.097482144,0.047008159,0.096373193,0.625433632,1707.029314,0.213052773
alappuzha,kerala,2011,2127789,0.09025613,0.09765301,0.045560439,0.097793531,0.621921629,1708.531076,0.211016826
alappuzha,kerala,2012,2129660.926,0.088547232,0.097823875,0.044112718,0.099213869,0.618409625,1710.034158,0.207570279
alappuzha,kerala,2013,2131534.498,0.086838335,0.09799474,0.042664997,0.100634208,0.614897621,1711.538564,0.206287759
alappuzha,kerala,2014,2133409.719,0.085129437,0.098165606,0.041217277,0.102054546,0.611385617,1713.044293,0.207478092
alappuzha,kerala,2015,2135286.59,0.08342054,0.098336471,0.039769556,0.103474884,0.607873614,1714.551346,0.208174675
alappuzha,kerala,2016,2137165.112,0.081711642,0.098507336,0.038321835,0.104895222,0.60436161,1716.059725,0.206742479
alappuzha,kerala,2017,2139045.286,0.080002745,0.098678201,0.036874115,0.10631556,0.600849606,1717.569432,0.201897281
alappuzha,kerala,2018,2140927.115,0.078293848,0.098849067,0.035426394,0.107735898,0.597337602,1719.080466,0.196753982
alappuzha,kerala,2019,2142810.599,0.07658495,0.099019932,0.033978673,0.109156236,0.593825599,1720.59283,0.193827002
alappuzha,kerala,2020,2144695.74,0.074876053,0.099190797,0.032530952,0.110576575,0.590313595,1722.106524,0.194848874
alappuzha,kerala,2021,2146582.539,0.073167155,0.099361663,0.031083232,0.111996913,0.586801591,1723.62155,0.196605911
alappuzha,kerala,2022,2148470.999,0.071458258,0.099532528,0.029635511,0.113417251,0.583289587,1725.137909,0.199132983
alappuzha,kerala,2023,2150361.119,0.06974936,0.099703393,0.02818779,0.114837589,0.579777584,1726.655602,0.202408061
alappuzha,kerala,2024,2152252.903,0.068040463,0.099874258,0.02674007,0.116257927,0.57626558,1728.17463,0.206025045
alappuzha,kerala,2025,2154146.351,0.066331565,0.100045124,0.025292349,0.117678265,0.572753576,1729.694994,0.209492734
aligarh,uttar pradesh,1981,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.396446479
aligarh,uttar pradesh,1982,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.397565825
aligarh,uttar pradesh,1983,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.397902293
aligarh,uttar pradesh,1984,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.39786473
aligarh,uttar pradesh,1985,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.397806556
aligarh,uttar pradesh,1986,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.397550679
aligarh,uttar pradesh,1987,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.397003052
aligarh,uttar pradesh,1988,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.396399499
aligarh,uttar pradesh,1989,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.395734238
aligarh,uttar pradesh,1990,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.395001916
aligarh,uttar pradesh,1991,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.394057307
aligarh,uttar pradesh,1992,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.390914255
aligarh,uttar pradesh,1993,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.387323155
aligarh,uttar pradesh,1994,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.383194303
aligarh,uttar pradesh,1995,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.377912516
aligarh,uttar pradesh,1996,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.370894307
aligarh,uttar pradesh,1997,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.363631891
aligarh,uttar pradesh,1998,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.356244473
aligarh,uttar pradesh,1999,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.354376664
aligarh,uttar pradesh,2000,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.3501526
aligarh,uttar pradesh,2001,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.342852387
aligarh,uttar pradesh,2002,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.343340602
aligarh,uttar pradesh,2003,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.343875454
aligarh,uttar pradesh,2004,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.344687878
aligarh,uttar pradesh,2005,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.345530047
aligarh,uttar pradesh,2006,3673889,0.156376254,0.205744648,0.149350729,0.08398784,0.680349352,950.5764668,0.346507715
